architecture,split,description,variant,method,mode,seed,alignment_strength,centroid_strength,best_epoch,label_usage,selection_usage,final_training,algorithm_provenance,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,domain_accuracy,domain_balanced_accuracy,domain_source_recall,domain_target_recall
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8926829268292683,0.8901557493106789,0.8948082861554297,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9024390243902439,0.8995454206721812,0.9025210084033614,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8878048780487805,0.8848647440196736,0.8872167358427556,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8975609756097561,0.89485058499143,0.8987399053188527,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,0,0.2,0.5,30,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9317073170731708,0.9306952828079589,0.9313522831951572,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,1,0.2,0.5,400,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.975609756097561,0.97592965198599,0.9759147388688781,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,2,0.2,0.5,230,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9463414634146341,0.9441836202399583,0.9459198204350426,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,3,0.2,0.5,380,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9560975609756097,0.955361800432223,0.9561497802417263,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,4,0.2,0.5,340,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9658536585365853,0.9647514717937252,0.9654971134380537,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.6829268292682927,0.6876816454281243,0.6926788897377133,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.6829268292682927,0.6888739846486325,0.6816241169610934,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8195121951219512,0.8203293837096653,0.8206505349127603,0.900990099009901,0.5296703296703297,0.06666666666666667,0.9926739926739927
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8097560975609757,0.8103435427379089,0.8119122912829205,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7658536585365854,0.766301512780386,0.7701442390001713,0.9108910891089109,0.55,0.1,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,0,0.5,0.0,400,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9219512195121952,0.9201132722259483,0.92183948293722,0.900990099009901,0.5148351648351649,0.03333333333333333,0.9963369963369964
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,1,0.5,0.0,20,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",0.9591836734693877,0.963963963963964,0.9553113553113551,0.9317073170731708,0.9318876220284671,0.9309280303030304,0.9075907590759076,0.5333333333333333,0.06666666666666667,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,2,0.5,0.0,20,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",0.9795918367346939,0.981981981981982,0.979493575207861,0.9170731707317074,0.9148222669349431,0.9171246515332537,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,3,0.5,0.0,270,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8975609756097561,0.8966390938221925,0.897981970490045,0.9075907590759076,0.563003663003663,0.13333333333333333,0.9926739926739927
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,4,0.5,0.0,350,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9365853658536586,0.9330054400476936,0.9344920499519326,0.8976897689768977,0.5426739926739927,0.1,0.9853479853479854
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8901557493106789,0.8933822626835785,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8895595797004248,0.8940075282510275,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8682926829268293,0.8648930620761606,0.8703252303000109,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8731707317073171,0.870184067367166,0.8736489213347558,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8895595797004248,0.8940362840967575,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.5,0.2,20,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,0.9795918367346939,0.981981981981982,0.9796220598568937,0.9463414634146341,0.9459721290707206,0.9462623654490182,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.5,0.2,230,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9560975609756097,0.9541694612117148,0.9552938779205471,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.5,0.2,320,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9463414634146341,0.9441836202399583,0.9455606291222729,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.5,0.2,170,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9219512195121952,0.9201132722259483,0.9217518433765575,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.5,0.2,240,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9558287795992714,0.900990099009901,0.5,0.0,1.0
