architecture,split,description,variant,method,mode,seed,alignment_strength,centroid_strength,best_epoch,label_usage,selection_usage,final_training,algorithm_provenance,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,domain_accuracy,domain_balanced_accuracy,domain_source_recall,domain_target_recall
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.5,0.2,190,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9365853658536586,0.9359862880989641,0.936740992738203,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.5,0.2,390,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9804878048780488,0.9800283180564872,0.9807293310607496,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.5,0.2,370,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9512195121951219,0.9506669647514717,0.9515292295780101,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8926829268292683,0.8895595797004248,0.8942632850241546,0.900990099009901,0.5148351648351649,0.03333333333333333,0.9963369963369964
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8536585365853658,0.8520008942544154,0.8556446413135225,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9219512195121952,0.9183247633951859,0.9207496469428417,0.9075907590759076,0.5481684981684982,0.1,0.9963369963369964
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8878048780487805,0.8842685744094195,0.887774052170944,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8585365853658536,0.8566957299351664,0.8593500648389156,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,0,0.5,0.05,90,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9317073170731708,0.9295029435874507,0.9304531085353004,0.8943894389438944,0.49633699633699635,0.0,0.9926739926739927
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,1,0.5,0.05,70,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9414634146341463,0.9400849541694613,0.9417074604778987,0.8877887788778878,0.4926739926739927,0.0,0.9853479853479854
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,2,0.5,0.05,30,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,0.9693877551020408,0.9729729729729729,0.9681377151799687,0.9317073170731708,0.931291452418213,0.9319730910662699,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,3,0.5,0.05,130,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9317073170731708,0.9295029435874507,0.9307300258004484,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,4,0.5,0.05,150,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.926829268292683,0.9248081079066995,0.9265066443298519,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7707317073170732,0.7715925180713912,0.766492758976253,0.9141914191419142,0.5963369963369963,0.2,0.9926739926739927
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.775609756097561,0.7762873537521425,0.7806154289410148,0.9207920792079208,0.6296703296703297,0.26666666666666666,0.9926739926739927
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8146341463414634,0.8132498695878977,0.8201353925620345,0.9075907590759076,0.5333333333333333,0.06666666666666667,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8,0.7997615321558983,0.8014273321111428,0.9240924092409241,0.6315018315018315,0.26666666666666666,0.9963369963369964
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7902439024390244,0.7885833519636337,0.790178682931459,0.900990099009901,0.5593406593406594,0.13333333333333333,0.9853479853479854
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,0,0.5,0.0,220,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9317073170731708,0.9318876220284671,0.9314061961120784,0.9174917491749175,0.5833333333333334,0.16666666666666666,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,1,0.5,0.0,30,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",0.9693877551020408,0.9729729729729729,0.9704896397655695,0.9317073170731708,0.931291452418213,0.9314222538103135,0.900990099009901,0.5445054945054946,0.1,0.989010989010989
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,2,0.5,0.0,30,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",0.9591836734693877,0.963963963963964,0.9591391391391393,0.8975609756097561,0.899023772263209,0.896849286466753,0.9042904290429042,0.5908424908424909,0.2,0.9816849816849816
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,3,0.5,0.0,100,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.926829268292683,0.9265966167374619,0.9274019307436329,0.900990099009901,0.5741758241758241,0.16666666666666666,0.9816849816849816
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,4,0.5,0.0,150,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9512195121951219,0.9506669647514717,0.9513601961007291,0.9108910891089109,0.5796703296703297,0.16666666666666666,0.9926739926739927
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8901557493106789,0.8938355872553281,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.848780487804878,0.8473060585736641,0.8490936545825054,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9024390243902439,0.898353081451673,0.9029536205671468,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8536585365853658,0.8478277069826365,0.8501895713457336,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8829268292682927,0.8795737387286682,0.8844606403534399,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.5,0.2,50,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.926829268292683,0.9254042775169536,0.9267862478001483,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.5,0.2,330,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9512195121951219,0.9500707951412176,0.9511991499696418,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.5,0.2,30,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,0.9693877551020408,0.9729729729729729,0.9704896397655695,0.9121951219512195,0.910723600864446,0.912231225043365,0.900990099009901,0.5,0.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.5,0.2,90,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9219512195121952,0.9195171026156942,0.9213125964092045,0.8943894389438944,0.526007326007326,0.06666666666666667,0.9853479853479854
one-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.5,0.2,30,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,0.9591836734693877,0.963963963963964,0.9593893893893894,0.9219512195121952,0.9207094418362024,0.9218842870158346,0.900990099009901,0.5,0.0,1.0
