architecture,split,description,variant,method,mode,seed,alignment_strength,centroid_strength,best_epoch,label_usage,selection_usage,final_training,algorithm_provenance,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,domain_accuracy,domain_balanced_accuracy,domain_source_recall,domain_target_recall
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,3,0.0,0.0,180,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,4,0.0,0.0,290,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9512195121951219,0.9500707951412176,0.9510865823986707,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-UDA,dann,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6780487804878049,0.6829868097473731,0.6817023298524356,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-UDA,dann,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6634146341463415,0.6677099634846114,0.6720826991374936,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-UDA,dann,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6682926829268293,0.6730009687756167,0.6790914437973262,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-UDA,dann,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6682926829268293,0.6741933079961249,0.6719527210046786,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-UDA,dann,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.7073170731707317,0.710559654221626,0.7142573222174775,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-SEMI,dann,semi,0,0.5,0.0,240,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9317073170731708,0.9295029435874507,0.931215730101631,0.9042904290429042,0.5315018315018315,0.06666666666666667,0.9963369963369964
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-SEMI,dann,semi,1,0.5,0.0,280,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9365853658536586,0.9359862880989641,0.9367647422549122,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-SEMI,dann,semi,2,0.5,0.0,300,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9317073170731708,0.9283106043669425,0.9301217301217303,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-SEMI,dann,semi,3,0.5,0.0,390,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9414634146341463,0.9394887845592071,0.9411113368871898,0.9042904290429042,0.5463369963369964,0.1,0.9926739926739927
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DANN-SEMI,dann,semi,4,0.5,0.0,30,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9170731707317074,0.914226097324689,0.9159730795692477,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8439024390243902,0.8426112228929129,0.8460808080808081,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8585365853658536,0.8566957299351666,0.8602653822175977,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.848780487804878,0.8479022281839182,0.8491306031072733,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8731707317073171,0.8737610850286907,0.8738019642705952,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8439024390243902,0.8414188836724047,0.8457433176902672,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,0,0.001,0.0,400,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9414634146341463,0.938892614948953,0.9404636748316347,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,1,0.001,0.0,270,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9463414634146341,0.9441836202399583,0.946186117467582,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,2,0.001,0.0,300,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9463414634146341,0.9447797898502124,0.9461090767122036,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,3,0.001,0.0,310,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9559561944459176,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,4,0.001,0.0,290,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9559561944459176,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8048780487804879,0.8044563678366495,0.8121347678869802,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8682926829268293,0.8660854012966689,0.8703362617550261,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.7902439024390244,0.7909680304046501,0.7956149091178446,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8585365853658536,0.8566957299351664,0.861115391200137,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8634146341463415,0.8601982263954095,0.8649732702944903,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,0,1.0,0.0,80,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9414634146341463,0.9400849541694613,0.9408051673361376,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,1,1.0,0.0,120,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,2,1.0,0.0,30,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,0.9897959183673469,0.990990990990991,0.9909893455098935,0.9219512195121952,0.9195171026156942,0.921657754010695,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,3,1.0,0.0,120,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9459440691875513,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,4,1.0,0.0,280,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9317073170731708,0.9277144347566882,0.9293326753934199,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source-only,source-only,uda,0,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.751219512195122,0.7528131753483865,0.7535335199052012,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source-only,source-only,uda,1,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7804878048780488,0.7815783590431478,0.77882261208577,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source-only,source-only,uda,2,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.775609756097561,0.7762873537521425,0.7764917319831882,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source-only,source-only,uda,3,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7951219512195122,0.7986437141366719,0.7916784347960047,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source-only,source-only,uda,4,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.751219512195122,0.7540055145688949,0.7563373611931402,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,0,0.0,0.0,20,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,0.9591836734693877,0.963963963963964,0.9591391391391393,0.9170731707317074,0.9160146061554512,0.9165153842573197,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,1,0.0,0.0,20,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,0.9591836734693877,0.963963963963964,0.9569000933706816,0.9219512195121952,0.9213056114464564,0.9210716184400395,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,2,0.0,0.0,20,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,0.9795918367346939,0.981981981981982,0.979493575207861,0.9170731707317074,0.9148222669349431,0.9168516392396989,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,3,0.0,0.0,30,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9317073170731708,0.9289067739771966,0.9310481989743474,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,4,0.0,0.0,140,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9463414634146341,0.9447797898502124,0.9461090767122036,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-UDA,dann,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6780487804878049,0.6829868097473731,0.6817023298524356,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-UDA,dann,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6634146341463415,0.6677099634846114,0.6720826991374936,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-UDA,dann,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6682926829268293,0.6730009687756167,0.6790914437973262,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-UDA,dann,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6682926829268293,0.6741933079961249,0.6719527210046786,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-UDA,dann,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.7073170731707317,0.710559654221626,0.7142573222174775,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-SEMI,dann,semi,0,0.2,0.0,380,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9414634146341463,0.9418734630002236,0.9413807531929573,0.9075907590759076,0.5481684981684982,0.1,0.9963369963369964
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-SEMI,dann,semi,1,0.2,0.0,210,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9414634146341463,0.9400849541694613,0.9412220837536842,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-SEMI,dann,semi,2,0.2,0.0,200,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9459838520147074,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-SEMI,dann,semi,3,0.2,0.0,110,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9365853658536586,0.93539011848871,0.9365085013558043,0.900990099009901,0.5148351648351649,0.03333333333333333,0.9963369963369964
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DANN-SEMI,dann,semi,4,0.2,0.0,190,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.9365853658536586,0.9359862880989641,0.9369281123322283,0.9042904290429042,0.5463369963369964,0.1,0.9926739926739927
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8439024390243902,0.8426112228929129,0.8460808080808081,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8585365853658536,0.8566957299351666,0.8602653822175977,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.848780487804878,0.8479022281839182,0.8491306031072733,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8731707317073171,0.8737610850286907,0.8738019642705952,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8439024390243902,0.8414188836724047,0.8457433176902672,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,0,0.001,0.0,270,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9559561944459176,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,1,0.001,0.0,20,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,0.9591836734693877,0.963963963963964,0.9569000933706816,0.9219512195121952,0.9213056114464564,0.9210716184400395,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,2,0.001,0.0,200,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9560975609756097,0.955361800432223,0.9561911139751252,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,3,0.001,0.0,320,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,DEEP-CORAL-SEMI,deep-coral,semi,4,0.001,0.0,390,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8048780487804879,0.8044563678366495,0.8121347678869802,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8682926829268293,0.8660854012966689,0.8703362617550261,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.7902439024390244,0.7909680304046501,0.7956149091178446,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8585365853658536,0.8566957299351664,0.861115391200137,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-UDA,mk-mmd,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8634146341463415,0.8601982263954095,0.8649732702944903,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,0,0.1,0.0,370,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9414634146341463,0.9394887845592071,0.9410950862328843,,,,
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,MK-MMD-SEMI,mk-mmd,semi,1,0.1,0.0,160,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9609756097560975,0.9600566361129741,0.9611280734925821,,,,
